File,LOC,CC,MaxCC,NPM,NOC,Imports,Label
doc/source/user/plots/matplotlib1.py,8,0,0,0,0,2,0
doc/source/user/plots/meshgrid_plot.py,8,0,0,0,0,2,0
doc/source/user/plots/matplotlib2.py,9,0,0,0,0,2,0
doc/source/f2py/code/setup_skbuild.py,10,0,0,0,0,1,0
doc/source/reference/random/performance.py,84,0,0,0,0,4,0
benchmarks/asv_pip_nopep517.py,17,0,0,0,0,2,0
benchmarks/benchmarks/bench_indexing.py,180,51,3,30,7,6,0
benchmarks/benchmarks/bench_trim_zeros.py,27,4,2,2,1,2,0
benchmarks/benchmarks/bench_core.py,312,103,4,78,10,2,0
benchmarks/benchmarks/common.py,215,32,19,10,1,4,0
benchmarks/benchmarks/bench_random.py,186,50,3,23,8,4,1
benchmarks/benchmarks/bench_strings.py,43,6,2,3,1,3,0
benchmarks/benchmarks/bench_linalg.py,275,72,2,54,8,2,0
benchmarks/benchmarks/bench_io.py,280,60,3,34,12,3,1
benchmarks/benchmarks/bench_import.py,34,10,2,8,1,4,0
benchmarks/benchmarks/__init__.py,55,11,7,2,0,4,0
benchmarks/benchmarks/bench_itemselection.py,61,16,3,7,3,2,0
benchmarks/benchmarks/bench_lib.py,255,54,6,29,5,4,0
benchmarks/benchmarks/bench_overrides.py,67,18,2,14,2,3,1
benchmarks/benchmarks/bench_alloc_cache.py,45,12,3,5,1,2,0
benchmarks/benchmarks/bench_manipulate.py,111,37,5,19,5,3,0
benchmarks/benchmarks/bench_shape_base.py,170,41,5,18,5,2,0
benchmarks/benchmarks/bench_ufunc.py,617,178,4,87,30,5,1
benchmarks/benchmarks/bench_ufunc_strides.py,229,59,9,15,13,2,1
benchmarks/benchmarks/bench_ndindex.py,54,12,3,5,1,3,0
benchmarks/benchmarks/bench_searchsorted.py,35,7,3,2,1,2,0
benchmarks/benchmarks/bench_clip.py,35,8,2,4,2,2,0
benchmarks/benchmarks/bench_creation.py,74,21,3,13,3,2,0
benchmarks/benchmarks/bench_function_base.py,423,104,4,67,13,3,0
benchmarks/benchmarks/bench_records.py,40,13,4,8,1,2,0
benchmarks/benchmarks/bench_scalar.py,80,17,3,11,2,2,0
benchmarks/benchmarks/bench_reduce.py,137,52,3,30,9,2,1
benchmarks/benchmarks/bench_polynomial.py,27,8,2,6,1,2,0
benchmarks/benchmarks/bench_array_coercion.py,54,16,2,13,1,2,0
benchmarks/benchmarks/bench_app.py,85,13,3,9,2,2,0
benchmarks/benchmarks/bench_ma.py,312,93,5,32,13,2,0
tools/check_python_h_first.py,254,49,25,5,0,7,0
tools/write_release.py,68,1,1,1,0,4,0
tools/refguide_check.py,656,101,28,11,0,13,0
tools/get_submodule_paths.py,31,6,6,1,0,2,0
tools/changelog.py,187,15,7,4,0,5,1
tools/check_openblas_version.py,107,11,5,6,0,4,0
tools/check_installed_files.py,118,14,10,2,0,4,0
tools/linter.py,91,14,6,5,1,4,0
tools/functions_missing_types.py,125,13,4,6,1,4,0
tools/pyright_completeness.py,77,11,9,2,0,6,0
tools/ci/check_c_api_usage.py,265,41,18,5,0,9,0
tools/ci/push_docs_to_repo.py,75,3,3,1,0,6,0
tools/ci/test_all_newsfragments_used.py,23,2,2,1,0,3,0
tools/c_coverage/c_coverage_report.py,181,41,9,12,3,9,0
tools/swig/test/testFlat.py,197,48,3,17,13,5,0
tools/swig/test/setup.py,66,0,0,0,0,2,0
tools/swig/test/testArray.py,390,92,5,61,3,4,0
tools/swig/test/testVector.py,379,70,2,44,13,4,0
tools/swig/test/testFortran.py,161,41,2,15,13,4,0
tools/swig/test/testMatrix.py,360,66,2,40,13,4,0
tools/swig/test/testTensor.py,400,67,2,40,13,5,0
tools/swig/test/testFarray.py,160,36,5,20,1,6,0
tools/swig/test/testSuperTensor.py,395,66,2,40,13,4,0
.spin/cmds.py,704,63,12,21,0,16,0
